order_id,quantity,month_name,day_name,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name
2,2,Nov,Sunday,15,32.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,Aug,Tuesday,21,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,Aug,Sunday,18,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,Oct,Wednesday,16,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,Nov,Friday,13,25.5,25.5,XL,Classic,The Greek Pizza
1,1,Oct,Friday,20,12.0,12.0,S,Veggie,The Mediterranean Pizza
1,1,Oct,Sunday,12,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,Aug,Sunday,17,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,Nov,Friday,13,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,Jul,Wednesday,19,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,Nov,Sunday,17,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,Oct,Saturday,18,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,Jun,Thursday,17,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,Jun,Sunday,18,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Jun,Saturday,15,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,Sep,Sunday,19,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,2,Oct,Friday,11,17.950000762939453,35.900001525878906,L,Veggie,The Four Cheese Pizza
1,1,Nov,Thursday,16,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
3,3,Dec,Friday,13,29.25,29.25,S,Classic,The Pepperoni Pizza
1,1,Dec,Saturday,19,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,Dec,Friday,17,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,Dec,Thursday,15,20.75,20.75,L,Supreme,The Pepper Salami Pizza
3,3,Dec,Saturday,16,39.75,39.75,M,Classic,The Hawaiian Pizza
3,3,Dec,Friday,18,62.25,62.25,L,Supreme,The Spicy Italian Pizza
2,2,Dec,Friday,18,33.5,33.5,M,Chicken,The California Chicken Pizza
1,1,Nov,Monday,18,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,Dec,Tuesday,19,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,Dec,Thursday,15,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,Dec,Saturday,13,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
1,1,Dec,Friday,19,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,Dec,Friday,15,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,Dec,Wednesday,20,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,Dec,Thursday,16,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,Dec,Tuesday,19,18.5,18.5,L,Veggie,The Five Cheese Pizza
4,5,Feb,Tuesday,12,48.0,60.0,S,Classic,The Big Meat Pizza
1,1,Jan,Sunday,16,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,Apr,Sunday,16,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,Mar,Tuesday,18,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,Jun,Tuesday,22,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Jan,Friday,20,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,Jan,Saturday,15,20.75,20.75,L,Chicken,The Thai Chicken Pizza
3,3,Jan,Tuesday,13,55.5,55.5,L,Veggie,The Five Cheese Pizza
2,2,Jan,Saturday,20,32.5,32.5,M,Supreme,The Calabrese Pizza
1,1,Mar,Thursday,14,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,Apr,Sunday,19,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,Apr,Saturday,13,20.75,20.75,L,Supreme,The Pepper Salami Pizza
2,2,Jan,Monday,17,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
2,2,Mar,Wednesday,14,24.0,24.0,S,Classic,The Classic Deluxe Pizza
1,1,Apr,Monday,14,23.649999618530273,23.649999618530273,S,Supreme,The Brie Carre Pizza
1,1,Apr,Saturday,17,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,May,Wednesday,13,12.5,12.5,S,Supreme,The Spicy Italian Pizza
2,3,Mar,Friday,12,24.5,36.75,S,Supreme,The Sicilian Pizza
1,1,May,Monday,18,9.75,9.75,S,Classic,The Pepperoni Pizza
2,2,Jan,Thursday,13,30.5,30.5,L,Classic,The Pepperoni Pizza
1,1,Mar,Wednesday,22,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
3,3,Feb,Wednesday,14,36.0,36.0,S,Classic,The Big Meat Pizza
3,4,Jan,Tuesday,18,62.25,83.0,L,Chicken,The Thai Chicken Pizza
1,1,Feb,Sunday,18,20.25,20.25,L,Supreme,The Sicilian Pizza
2,2,Jan,Saturday,17,32.0,32.0,M,Classic,The Italian Capocollo Pizza
1,1,Feb,Sunday,14,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,May,Sunday,11,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,Mar,Thursday,14,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,Jan,Wednesday,20,16.0,16.0,M,Classic,The Classic Deluxe Pizza
2,2,Jan,Tuesday,15,22.0,22.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
3,3,Mar,Saturday,12,38.25,38.25,S,Chicken,The Barbecue Chicken Pizza
1,1,Jan,Tuesday,16,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,Feb,Tuesday,21,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,Jan,Tuesday,17,23.649999618530273,23.649999618530273,S,Supreme,The Brie Carre Pizza
1,1,Jan,Monday,18,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,Feb,Tuesday,15,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,2,May,Sunday,13,12.75,25.5,S,Chicken,The Chicken Pesto Pizza
3,3,Jan,Friday,18,48.0,48.0,M,Classic,The Napolitana Pizza
1,1,Apr,Tuesday,20,16.0,16.0,M,Veggie,The Green Garden Pizza
2,2,Apr,Friday,12,41.5,41.5,L,Supreme,The Prosciutto and Arugula Pizza
1,2,May,Tuesday,19,16.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,Apr,Tuesday,13,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,Apr,Saturday,22,16.25,16.25,M,Supreme,The Calabrese Pizza
2,2,Jun,Sunday,17,33.0,33.0,L,Classic,The Hawaiian Pizza
2,2,Jan,Friday,13,24.5,24.5,S,Supreme,The Sicilian Pizza
1,1,Apr,Saturday,22,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,Mar,Friday,18,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,Jan,Sunday,17,16.5,16.5,L,Classic,The Hawaiian Pizza
2,2,May,Friday,18,41.0,41.0,L,Classic,The Napolitana Pizza
2,2,Jan,Wednesday,15,29.5,29.5,M,Veggie,The Four Cheese Pizza
1,1,Apr,Thursday,17,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,Apr,Monday,21,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,Mar,Tuesday,11,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,Feb,Thursday,20,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
2,2,May,Sunday,15,33.0,33.0,L,Classic,The Hawaiian Pizza
1,1,Feb,Thursday,14,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,Mar,Saturday,12,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,Apr,Saturday,17,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,Apr,Saturday,12,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,Apr,Saturday,19,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
2,2,Apr,Thursday,12,41.0,41.0,L,Classic,The Napolitana Pizza
1,1,Jan,Tuesday,13,23.649999618530273,23.649999618530273,S,Supreme,The Brie Carre Pizza
2,2,Feb,Wednesday,17,33.0,33.0,L,Classic,The Hawaiian Pizza
1,1,Apr,Friday,17,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,Mar,Saturday,12,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,May,Sunday,14,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,Jan,Sunday,18,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,May,Thursday,16,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,May,Saturday,20,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,Feb,Wednesday,17,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,Feb,Friday,15,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,Mar,Friday,13,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,Jun,Friday,16,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,Mar,Tuesday,14,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,Feb,Monday,17,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,Jan,Wednesday,12,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,Mar,Saturday,13,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,Feb,Tuesday,18,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,Apr,Wednesday,14,20.75,20.75,L,Chicken,The California Chicken Pizza
3,3,Jul,Tuesday,11,48.0,48.0,M,Classic,The Classic Deluxe Pizza
2,2,Nov,Saturday,14,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,Oct,Saturday,14,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
2,2,Oct,Tuesday,17,41.5,41.5,L,Supreme,The Italian Supreme Pizza
1,1,Sep,Tuesday,14,12.0,12.0,S,Veggie,The Mediterranean Pizza
1,1,Nov,Thursday,18,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
2,2,Sep,Thursday,12,33.5,33.5,M,Veggie,The Italian Vegetables Pizza
2,2,Oct,Saturday,16,25.0,25.0,S,Supreme,The Prosciutto and Arugula Pizza
1,1,Nov,Sunday,11,12.25,12.25,S,Supreme,The Calabrese Pizza
1,1,Oct,Wednesday,17,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,Jul,Friday,17,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
2,3,Nov,Saturday,13,25.0,37.5,S,Supreme,The Spinach Supreme Pizza
1,1,Jul,Friday,12,12.0,12.0,S,Veggie,The Mediterranean Pizza
1,1,Jul,Friday,20,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Aug,Tuesday,11,35.95000076293945,35.95000076293945,XXL,Classic,The Greek Pizza
1,1,Aug,Sunday,16,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,Jul,Monday,18,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,Aug,Wednesday,17,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,Sep,Monday,12,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,Sep,Tuesday,20,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,Oct,Wednesday,21,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
2,2,Aug,Friday,19,25.0,25.0,S,Supreme,The Spinach Supreme Pizza
1,1,Sep,Friday,18,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,Jul,Sunday,18,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,Jul,Monday,22,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
3,3,Oct,Saturday,14,53.85000228881836,53.85000228881836,L,Veggie,The Four Cheese Pizza
1,1,Jul,Saturday,18,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,Sep,Saturday,17,16.25,16.25,M,Supreme,The Sicilian Pizza
2,2,Oct,Saturday,13,41.5,41.5,L,Chicken,The California Chicken Pizza
1,1,Oct,Wednesday,14,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,Jul,Thursday,17,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,Sep,Tuesday,13,16.0,16.0,M,Classic,The Napolitana Pizza
2,2,Jul,Tuesday,13,40.5,40.5,L,Veggie,The Green Garden Pizza
1,1,Jun,Saturday,22,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,Jul,Thursday,17,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,Aug,Saturday,22,25.5,25.5,XL,Classic,The Greek Pizza
1,1,Aug,Sunday,14,20.5,20.5,L,Classic,The Italian Capocollo Pizza
2,2,Oct,Friday,18,30.5,30.5,L,Classic,The Pepperoni Pizza
1,1,Aug,Saturday,17,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,Jul,Wednesday,14,16.5,16.5,L,Classic,The Hawaiian Pizza
2,2,Aug,Tuesday,16,40.5,40.5,L,Veggie,The Mexicana Pizza
1,1,Aug,Monday,15,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
3,3,Jul,Friday,15,50.25,50.25,M,Chicken,The Barbecue Chicken Pizza
2,2,Jul,Friday,22,32.0,32.0,M,Veggie,The Spinach and Feta Pizza
3,3,Nov,Sunday,13,37.5,37.5,S,Supreme,The Pepper Salami Pizza
1,1,Nov,Wednesday,18,12.0,12.0,S,Veggie,The Mediterranean Pizza
1,1,Aug,Sunday,15,20.5,20.5,L,Classic,The Greek Pizza
1,1,Sep,Wednesday,21,15.25,15.25,L,Classic,The Pepperoni Pizza
2,2,Oct,Sunday,15,33.0,33.0,M,Supreme,The Pepper Salami Pizza
1,1,Jul,Friday,14,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,Jul,Wednesday,21,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,Aug,Friday,18,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,Sep,Saturday,22,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,Sep,Wednesday,19,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,Nov,Sunday,14,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,Jun,Tuesday,16,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,Oct,Thursday,17,13.25,13.25,M,Classic,The Hawaiian Pizza
2,2,Aug,Tuesday,16,33.5,33.5,M,Chicken,The Southwest Chicken Pizza
1,1,Oct,Saturday,13,12.0,12.0,S,Veggie,The Mediterranean Pizza
1,1,Oct,Tuesday,13,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,Jun,Thursday,14,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,Oct,Sunday,14,12.5,12.5,S,Supreme,The Soppressata Pizza
2,2,Oct,Friday,12,26.5,26.5,M,Classic,The Hawaiian Pizza
1,1,Aug,Monday,20,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,2,Sep,Thursday,16,12.0,24.0,S,Classic,The Classic Deluxe Pizza
1,1,Aug,Monday,22,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,Jul,Sunday,14,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,Aug,Monday,11,9.75,9.75,S,Classic,The Pepperoni Pizza
2,2,Oct,Thursday,16,33.0,33.0,M,Supreme,The Spicy Italian Pizza
1,1,Oct,Saturday,12,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,Aug,Friday,13,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,Nov,Saturday,14,25.5,25.5,XL,Classic,The Greek Pizza
1,1,Nov,Thursday,15,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,Sep,Tuesday,16,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,Jun,Monday,17,20.25,20.25,L,Veggie,The Green Garden Pizza
2,2,Oct,Wednesday,19,33.5,33.5,M,Chicken,The California Chicken Pizza
1,1,Sep,Wednesday,18,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,Sep,Friday,22,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,Oct,Sunday,15,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,Jul,Saturday,21,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,Jul,Friday,17,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,Nov,Tuesday,13,16.0,16.0,M,Classic,The Greek Pizza
3,4,Dec,Thursday,12,45.75,61.0,L,Classic,The Pepperoni Pizza
1,1,Dec,Friday,15,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,Dec,Friday,20,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,Dec,Saturday,12,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
3,3,Dec,Monday,16,36.75,36.75,S,Supreme,The Sicilian Pizza
1,1,Dec,Wednesday,12,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,Dec,Sunday,15,20.25,20.25,L,Supreme,The Sicilian Pizza
2,2,Dec,Wednesday,11,25.0,25.0,M,Classic,The Pepperoni Pizza
1,1,Dec,Sunday,16,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Dec,Friday,19,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,Nov,Monday,11,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,Dec,Tuesday,15,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,Dec,Thursday,19,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,Dec,Wednesday,17,20.75,20.75,L,Supreme,The Soppressata Pizza
3,3,Jan,Monday,12,70.94999885559082,70.94999885559082,S,Supreme,The Brie Carre Pizza
1,1,Mar,Saturday,12,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,Jan,Friday,12,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,Mar,Tuesday,21,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,Feb,Sunday,15,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
2,2,May,Sunday,11,40.5,40.5,L,Supreme,The Sicilian Pizza
1,1,May,Sunday,12,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,May,Wednesday,15,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
4,4,Mar,Saturday,16,49.0,49.0,S,Supreme,The Sicilian Pizza
2,3,May,Saturday,20,32.5,48.75,M,Supreme,The Sicilian Pizza
1,1,Apr,Wednesday,13,16.5,16.5,M,Supreme,The Pepper Salami Pizza
2,2,Mar,Monday,12,51.0,51.0,XL,Classic,The Greek Pizza
2,2,Jun,Thursday,16,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,Feb,Monday,15,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Feb,Saturday,18,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
2,2,Mar,Saturday,15,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
3,3,Feb,Saturday,20,50.25,50.25,M,Chicken,The California Chicken Pizza
1,1,May,Monday,17,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,Feb,Thursday,17,20.75,20.75,L,Supreme,The Italian Supreme Pizza
4,4,Jun,Friday,21,48.0,48.0,S,Classic,The Big Meat Pizza
1,1,Mar,Saturday,18,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,Jan,Sunday,13,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
2,2,Feb,Wednesday,12,33.0,33.0,M,Supreme,The Soppressata Pizza
1,1,Jan,Friday,19,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,Jan,Saturday,19,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Apr,Sunday,21,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
2,2,Jan,Tuesday,15,29.5,29.5,M,Veggie,The Four Cheese Pizza
6,6,May,Saturday,18,72.0,72.0,S,Classic,The Big Meat Pizza
1,1,Mar,Monday,17,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,3,May,Friday,15,41.5,62.25,L,Chicken,The Southwest Chicken Pizza
1,1,Mar,Saturday,22,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
3,3,Jun,Friday,12,48.75,48.75,M,Supreme,The Calabrese Pizza
2,2,Mar,Wednesday,13,33.0,33.0,L,Classic,The Hawaiian Pizza
1,1,Apr,Friday,22,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,Apr,Wednesday,13,16.25,16.25,M,Supreme,The Calabrese Pizza
2,2,Jan,Tuesday,18,35.0,35.0,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Jan,Friday,21,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,Feb,Friday,21,20.5,20.5,L,Classic,The Classic Deluxe Pizza
2,2,Apr,Tuesday,19,25.0,25.0,S,Supreme,The Italian Supreme Pizza
1,1,Mar,Friday,17,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,Jun,Thursday,20,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,Jan,Sunday,12,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,May,Sunday,22,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,Mar,Thursday,19,12.0,12.0,S,Veggie,The Green Garden Pizza
2,2,Jan,Tuesday,21,35.900001525878906,35.900001525878906,L,Veggie,The Four Cheese Pizza
2,2,Feb,Monday,11,30.5,30.5,L,Classic,The Pepperoni Pizza
3,3,Mar,Saturday,16,49.5,49.5,M,Supreme,The Spicy Italian Pizza
1,1,Apr,Saturday,13,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,May,Thursday,12,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
2,2,Feb,Saturday,21,24.0,24.0,S,Classic,The Classic Deluxe Pizza
1,1,Jan,Wednesday,17,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,Feb,Monday,18,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,Jun,Wednesday,14,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
2,2,Feb,Saturday,15,25.5,25.5,S,Chicken,The Thai Chicken Pizza
1,1,Apr,Sunday,19,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,May,Sunday,12,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,Jan,Saturday,21,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,Apr,Wednesday,15,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,Mar,Friday,14,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,Jan,Saturday,14,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,Feb,Saturday,14,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,Jan,Sunday,18,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,May,Monday,13,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,May,Wednesday,12,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,Jun,Friday,18,12.0,12.0,S,Classic,The Classic Deluxe Pizza
2,2,Mar,Thursday,14,26.5,26.5,M,Classic,The Hawaiian Pizza
1,1,Feb,Saturday,12,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,Jan,Thursday,18,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,Feb,Tuesday,12,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,Feb,Thursday,18,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Jan,Saturday,12,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,Mar,Monday,15,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,Jan,Friday,11,20.5,20.5,L,Classic,The Greek Pizza
1,1,Apr,Monday,18,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,Mar,Wednesday,20,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,Feb,Sunday,17,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,Jun,Monday,14,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,May,Saturday,15,12.0,12.0,S,Veggie,The Mediterranean Pizza
3,3,Jun,Monday,12,49.5,49.5,M,Supreme,The Pepper Salami Pizza
4,4,Jul,Monday,12,67.0,67.0,M,Chicken,The Chicken Alfredo Pizza
2,2,Sep,Tuesday,16,25.5,25.5,S,Chicken,The Barbecue Chicken Pizza
1,1,Jun,Thursday,13,20.25,20.25,L,Supreme,The Calabrese Pizza
2,2,Sep,Saturday,17,32.0,32.0,M,Veggie,The Spinach and Feta Pizza
1,1,Sep,Sunday,14,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
2,2,Nov,Thursday,17,33.5,33.5,M,Chicken,The Thai Chicken Pizza
4,4,Jul,Thursday,11,74.0,74.0,L,Veggie,The Five Cheese Pizza
1,1,Sep,Thursday,18,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
1,1,Sep,Wednesday,18,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,Sep,Saturday,15,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
2,2,Sep,Monday,16,35.0,35.0,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Nov,Wednesday,19,16.25,16.25,M,Supreme,The Sicilian Pizza
2,3,Nov,Sunday,21,24.0,36.0,S,Classic,The Big Meat Pizza
1,1,Aug,Friday,15,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,Oct,Friday,19,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,Oct,Thursday,22,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,Nov,Thursday,13,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,Nov,Wednesday,11,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,Jul,Friday,12,16.25,16.25,M,Supreme,The Calabrese Pizza
2,2,Jul,Saturday,20,24.0,24.0,S,Veggie,The Green Garden Pizza
2,2,Aug,Wednesday,12,25.0,25.0,S,Supreme,The Prosciutto and Arugula Pizza
5,5,Jul,Thursday,13,103.75,103.75,L,Chicken,The Southwest Chicken Pizza
1,1,Sep,Monday,18,25.5,25.5,XL,Classic,The Greek Pizza
1,1,Jul,Wednesday,17,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,Nov,Sunday,19,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
3,3,Jul,Thursday,16,62.25,62.25,L,Chicken,The Southwest Chicken Pizza
2,2,Jul,Thursday,16,32.0,32.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Sep,Wednesday,14,16.0,16.0,M,Classic,The Napolitana Pizza
2,2,Jun,Friday,13,41.5,41.5,L,Supreme,The Italian Supreme Pizza
2,2,Aug,Saturday,14,32.0,32.0,M,Classic,The Napolitana Pizza
2,2,Aug,Thursday,20,32.0,32.0,M,Veggie,The Mexicana Pizza
1,1,Jun,Sunday,14,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,Nov,Wednesday,21,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,Nov,Thursday,15,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,Nov,Saturday,16,12.0,12.0,S,Classic,The Classic Deluxe Pizza
2,2,Nov,Sunday,13,32.0,32.0,M,Classic,The Classic Deluxe Pizza
